Datum,PV(kWh),sin_month_x,cos_month_x,sin_dayofyear_x,cos_dayofyear_x,year_x,datetime,humidity,dew,windspeed,precip,solarradiation,tempmin,precipcover,uvindex,temp,tempmax,pressure,windgust,winddir,feelslikemin,snowdepth,cloudcover,feelslike,snow,solarenergy,feelslikemax,preciptype,visibility,sin_month_y,cos_month_y,sin_dayofyear_y,cos_dayofyear_y,year_y,sunset_seconds,sunrise_seconds,sunset_sin,sunset_cos,sunrise_sin,sunrise_cos,day_length_seconds,day_length_hours
2025-03-25,33.4,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,2025,2025-03-25,75.5,3.9,9.6,0.557,208.7,4.6,12.5,7.0,8.3,12.9,1017.4,22.7,352.4,3.0,0.0,53.3,7.5,0.0,18.0,12.9,['rain'],16.4,1.0,6.123233995736766e-17,0.9922222094179323,0.12447926388678915,2025,65344,20400,-0.9992175737480485,0.03955047803836475,0.9961946980917455,0.08715574274765814,44944,12.484444444444444
2025-03-26,28.0,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,2025,2025-03-26,78.3,3.8,17.6,0.115,182.6,2.8,4.17,7.0,7.5,12.4,1017.5,39.6,347.9,-0.1,0.0,51.9,6.1,0.0,15.7,12.4,['rain'],15.4,1.0,6.123233995736766e-17,0.994217906893952,0.10738134666416309,2025,65436,20272,-0.9989306027408966,0.04623473702432958,0.9953402691190216,0.09642483430150989,45164,12.545555555555556
2025-03-27,11.7,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,2025,2025-03-27,79.8,2.9,20.5,0.134,149.8,5.2,8.33,7.0,6.2,7.5,1019.1,46.8,23.4,1.7,0.0,90.5,2.9,0.0,12.9,4.3,['rain'],15.6,1.0,6.123233995736766e-17,0.995918996147179,0.09025161003104117,2025,65529,20143,-0.9985950670631749,0.05298954648884173,0.9943919094856939,0.10575788551874292,45386,12.607222222222223
2025-03-28,35.8,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,2025,2025-03-28,74.0,3.4,26.4,0.0,195.7,3.1,0.0,7.0,7.9,13.0,1012.9,47.0,44.2,-0.7,0.0,76.0,5.5,0.0,16.7,13.0,['none'],14.0,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777,2025,65621,20015,-0.9982181975284237,0.059669339891647966,0.9933644045082254,0.1150093902949614,45606,12.668333333333333
2025-03-29,13.9,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484,2025,2025-03-29,78.9,6.3,17.8,0.393,64.5,7.4,41.67,3.0,9.8,12.8,1008.4,43.2,1.3,6.3,0.0,95.8,9.2,0.0,5.7,12.8,['rain'],12.5,1.0,6.123233995736766e-17,0.9984354211555643,0.055916990100603484,2025,65714,19886,-0.9977918185902598,0.06641902403936757,0.9922417899658118,0.12432308814311957,45828,12.73
2025-03-30,8.9,1.0,6.123233995736766e-17,0.9992500112396835,0.03872228089217446,2025,2025-03-30,77.3,4.0,17.4,0.485,76.3,5.6,25.0,6.0,7.9,9.7,1011.1,50.0,317.4,3.2,0.0,95.4,5.8,0.0,6.3,8.2,['rain'],12.1,1.0,6.123233995736766e-17,0.9992500112396835,0.03872228089217446,2025,69406,23358,-0.9444241919635292,0.32872928928532513,0.9918389057758673,-0.12749739208834923,46048,12.79111111111111
2025-03-31,17.0,1.0,6.123233995736766e-17,0.9997685019798909,0.021516097436222254,2025,2025-03-31,80.1,2.1,19.0,1.423,109.6,3.5,29.17,5.0,5.3,6.8,1014.9,43.2,342.5,1.3,0.0,86.5,2.6,0.0,9.5,3.8,['rain'],24.1,1.0,6.123233995736766e-17,0.9997685019798909,0.021516097436222254,2025,69498,23230,-0.9422037314647597,0.33504048772332423,0.992982718763006,-0.11825954607569215,46268,12.852222222222222
2024-04-01,23.8,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,2024,2024-04-01,51.1,6.9,33.5,0.568,159.4,10.7,12.5,6.0,17.9,24.8,999.5,77.5,200.4,10.7,0.0,50.5,17.9,0.0,13.8,24.8,['rain'],11.1,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,2024,69612,23071,-0.9393937941349282,0.34284004949944846,0.9942837211116187,-0.10677022961684093,46541,12.928055555555556
2024-04-02,13.1,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,2024,2024-04-02,77.6,5.6,23.5,14.132,64.5,6.3,29.17,4.0,9.5,12.8,1005.1,58.0,249.8,3.0,0.0,66.7,7.8,0.0,5.6,12.8,['rain'],10.9,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,2024,69704,22944,-0.9370790398884509,0.349117276859423,0.9952273999818312,-0.09758289975914933,46760,12.988888888888889
2024-04-03,32.5,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,2024,2024-04-03,69.3,3.5,27.5,0.612,179.6,4.8,20.83,8.0,9.1,14.0,1010.9,54.0,236.1,0.9,0.0,66.6,7.3,0.0,15.3,14.0,['rain'],40.0,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,2024,69796,22817,-0.9347223404187108,0.3553788771468665,0.9960861883834546,-0.08838724631823767,46979,13.049722222222222
2024-04-04,21.0,0.8660254037844387,-0.4999999999999998,0.9979171608653922,-0.06450844944931623,2024,2024-04-04,78.5,6.6,21.2,2.255,120.7,6.9,33.33,6.0,10.4,15.1,1013.5,44.5,220.2,4.3,0.0,85.4,9.4,0.0,10.4,15.1,['rain'],33.5,0.8660254037844387,-0.4999999999999998,0.9979171608653922,-0.06450844944931623,2024,69889,22691,-0.9322975006693893,0.36169236962591556,0.9968542520011127,-0.07925654715733096,47198,13.110555555555555
2024-04-05,26.3,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,2024,2024-04-05,75.1,7.1,19.4,1.075,225.7,6.4,8.33,8.0,11.7,16.6,1017.6,64.8,223.7,3.4,0.0,68.1,10.6,0.0,19.6,16.6,['rain'],37.9,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,2024,69981,22564,-0.9298567760793465,0.3679216981632426,0.9975437167195056,-0.07004665040838721,47417,13.171388888888888
2024-04-06,21.4,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,2024,2024-04-06,69.9,9.3,17.1,0.36,163.5,11.3,16.67,7.0,14.9,19.8,1017.8,61.2,266.1,11.3,0.0,82.1,14.9,0.0,14.1,19.8,['rain'],43.3,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,2024,70073,22439,-0.9273744295466335,0.37413455791072814,0.9981392353576234,-0.06097595296261337,47634,13.231666666666667
2024-04-07,38.9,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,2024,2024-04-07,68.2,9.9,21.8,0.0,215.2,9.8,0.0,8.0,16.2,23.8,1019.3,43.2,228.6,8.8,0.0,58.3,16.1,0.0,18.7,23.8,['none'],42.0,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,2024,70165,22313,-0.9248505721852285,0.38033067077039096,0.998656047209802,-0.05182759275997594,47852,13.292222222222222
2024-04-08,37.4,0.8660254037844387,-0.4999999999999998,0.9911140639934547,-0.1330147065341959,2024,2024-04-08,57.8,8.8,29.3,0.0,216.7,13.1,0.0,8.0,17.7,22.7,1016.0,63.0,190.4,13.1,0.0,75.7,17.7,0.0,18.7,22.7,['none'],42.0,0.8660254037844387,-0.4999999999999998,0.9911140639934547,-0.1330147065341959,2024,70257,22188,-0.9222853169672028,0.3865097593938685,0.9990859062640476,-0.04274753682432218,48069,13.3525
2024-04-09,41.5,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,2024,2024-04-09,51.6,6.9,28.0,0.0,206.4,12.9,0.0,6.0,17.5,23.3,1011.4,64.8,173.4,12.9,0.0,51.2,17.5,0.0,17.7,23.3,['none'],40.1,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,2024,70349,22064,-0.9196787787176657,0.39267154719483155,0.9994307579030923,-0.03373662931074392,48285,13.4125
2024-04-10,2.2,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924,2024,2024-04-10,79.5,6.2,22.8,0.76,36.3,7.8,45.83,2.0,9.6,13.7,1023.5,61.2,357.8,4.7,0.0,90.1,7.7,0.0,3.2,13.7,['rain'],24.0,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924,2024,70441,21940,-0.9170310741096235,0.39881575836136457,0.9996943404534014,-0.024722978490438887,48501,13.4725
2024-04-11,37.1,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005,2024,2024-04-11,72.6,5.6,17.8,0.0,233.4,6.2,0.0,7.0,10.5,15.4,1031.9,68.4,24.1,3.6,0.0,50.6,9.4,0.0,20.0,15.4,['none'],28.0,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005,2024,70533,21817,-0.9143423216587574,0.4049421178683115,0.9998754875693905,-0.015780030350849857,48716,13.532222222222222
2024-04-12,43.4,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506,2024,2024-04-12,67.5,5.4,12.0,0.0,240.8,4.1,0.0,8.0,11.8,18.8,1031.0,46.8,335.4,1.4,0.0,42.3,10.9,0.0,20.7,18.8,['none'],33.6,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506,2024,70625,21694,-0.911612641718119,0.41105035148958646,0.9999766355118064,-0.0068358196646710525,48931,13.591944444444444
2024-04-13,41.5,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,2024,2024-04-13,68.5,7.7,17.5,0.0,232.4,7.6,0.0,8.0,13.8,20.2,1026.1,46.8,269.5,5.6,0.0,65.7,13.2,0.0,20.1,20.2,['none'],34.6,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,2024,70717,21572,-0.9088421564727419,0.41714018581044915,0.9999979269099427,0.0020362160535723267,49145,13.651388888888889
2024-04-14,27.2,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985,2024,2024-04-14,68.3,9.2,22.7,0.0,176.1,9.9,0.0,6.0,15.2,20.3,1018.5,54.0,279.7,8.1,0.0,86.5,15.2,0.0,15.2,20.3,['none'],35.6,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985,2024,70809,21451,-0.906030989934175,0.4232113482397405,0.9999412956148567,0.010835373739834944,49358,13.710555555555555
2024-04-15,8.1,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,2024,2024-04-15,86.5,9.1,19.3,4.688,50.2,10.1,62.5,2.0,11.3,13.2,1009.5,57.6,317.1,10.1,0.0,94.1,11.3,0.0,4.3,13.2,['rain'],18.5,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,2024,70901,21330,-0.9031792679349281,0.4292635670220888,0.9998072404820648,0.019633692460628474,49571,13.769722222222223
2024-04-16,17.2,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,2024,2024-04-16,71.7,1.9,24.3,0.636,96.2,4.2,16.67,4.0,6.8,10.6,1004.3,55.8,237.9,0.6,0.0,91.3,3.9,0.0,8.0,10.6,['rain'],34.7,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,2024,70992,21210,-0.9003187714021939,0.4352310993723269,0.9995978367717061,0.028357798245378495,49782,13.828333333333333
2024-04-17,13.1,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034,2024,2024-04-17,80.3,1.2,19.0,3.117,115.6,3.0,66.67,5.0,4.3,6.4,1005.2,50.4,342.3,-0.2,0.1,87.2,1.2,0.0,9.8,3.0,['rain'],26.0,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034,2024,71084,21091,-0.8973867605579672,0.441244832236342,0.9993150036886563,0.037007072334091534,49993,13.886944444444444
2024-04-18,19.8,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735,2024,2024-04-18,79.1,0.1,18.6,1.323,170.3,1.2,41.67,9.0,3.5,6.4,1011.6,50.9,0.2,-1.6,0.3,74.9,0.5,0.0,14.5,3.2,['rain'],22.3,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735,2024,71176,20973,-0.8944145811832083,0.4472388142445444,0.9989606493482885,0.045580928617632854,50203,13.945277777777777
2024-04-19,30.5,0.8660254037844387,-0.4999999999999998,0.9483615800121715,-0.3171912885891061,2024,2024-04-19,77.4,-0.4,24.9,0.544,158.4,-1.1,33.33,8.0,3.4,7.5,1011.8,53.1,223.6,-5.2,0.2,78.9,-0.3,0.0,13.9,4.2,['rain'],26.2,0.8660254037844387,-0.4999999999999998,0.9483615800121715,-0.3171912885891061,2024,71268,20856,-0.8914023663176305,0.45321277709628716,0.9985366703262117,0.054078812984775314,50412,14.003333333333334
2024-04-20,14.3,0.8660254037844387,-0.4999999999999998,0.9427611433904207,-0.3334687789181868,2024,2024-04-20,88.3,1.9,20.2,10.495,139.8,1.4,100.0,7.0,3.6,6.4,1010.0,51.3,262.9,-3.2,0.2,97.5,0.1,0.0,12.1,4.6,"['rain', 'snow']",16.9,0.8660254037844387,-0.4999999999999998,0.9427611433904207,-0.3334687789181868,2024,71359,20739,-0.8883836399707321,0.4591018495196384,0.9980404034431978,0.06257278238131243,50620,14.061111111111112
2024-04-21,6.0,0.8660254037844387,-0.4999999999999998,0.9368813462954315,-0.3496474552512284,2024,2024-04-21,85.8,-0.9,21.9,4.11,64.7,0.1,100.0,3.0,1.2,2.1,1018.5,54.0,6.3,-4.8,1.0,99.1,-3.5,1.2,5.6,-2.6,"['rain', 'snow']",14.2,0.8660254037844387,-0.4999999999999998,0.9368813462954315,-0.3496474552512284,2024,71451,20623,-0.885292191881919,0.4650351975849866,0.9974770497789303,0.07098968350627767,50828,14.11888888888889
2024-04-22,27.9,0.8660254037844387,-0.4999999999999998,0.9307239310379795,-0.36572252349726897,2024,2024-04-22,76.4,-2.2,19.2,1.624,219.1,-0.5,54.17,9.0,1.7,4.5,1021.1,52.2,21.9,-4.8,1.5,78.7,-2.3,0.3,19.0,1.8,"['rain', 'snow']",21.0,0.8660254037844387,-0.4999999999999998,0.9307239310379795,-0.36572252349726897,2024,71542,20509,-0.8821953625883702,0.4708835760860364,0.9968542520011127,0.07925654715733108,51033,14.175833333333333
2024-04-23,24.5,0.8660254037844387,-0.4999999999999998,0.9242907221930933,-0.3816892202666588,2024,2024-04-23,73.7,-1.2,18.6,0.038,138.3,-2.0,8.33,6.0,3.2,9.9,1017.5,43.2,36.9,-6.0,1.7,80.7,-0.1,0.0,11.9,7.8,['rain'],16.7,0.8660254037844387,-0.4999999999999998,0.9242907221930933,-0.3816892202666588,2024,71634,20395,-0.8790252287837043,0.47677525854615865,0.9961629415154343,0.08751796359215328,51239,14.233055555555556
2024-04-24,3.3,0.8660254037844387,-0.4999999999999998,0.9175836260593937,-0.39754281428255595,2024,2024-04-24,83.1,1.3,17.4,6.054,47.1,2.0,58.33,2.0,3.9,5.2,1007.3,43.2,359.9,-0.5,1.8,98.5,0.9,0.0,4.0,2.4,"['rain', 'snow']",11.8,0.8660254037844387,-0.4999999999999998,0.9175836260593937,-0.39754281428255595,2024,71725,20282,-0.8758508450039193,0.4825819073545139,0.9954101280384597,0.09570097699844689,51443,14.289722222222222
2024-04-25,30.1,0.8660254037844387,-0.4999999999999998,0.9106046300942162,-0.4132786077829042,2024,2024-04-25,76.9,0.2,17.0,0.53,199.3,0.1,20.83,9.0,4.2,8.8,1008.6,46.8,247.7,-3.9,1.6,67.0,1.4,0.0,17.2,6.4,"['rain', 'snow']",21.9,0.8660254037844387,-0.4999999999999998,0.9106046300942162,-0.4132786077829042,2024,71816,20171,-0.8726381043149091,0.4883674220273932,0.9946051939259984,0.10373286950348483,51645,14.345833333333333
2024-04-26,39.3,0.8660254037844387,-0.4999999999999998,0.9033558023246845,-0.4288919379124835,2024,2024-04-26,67.9,0.8,23.6,0.0,246.7,0.4,0.0,10.0,6.7,14.6,1011.7,54.0,193.1,-3.0,1.3,39.9,5.0,0.0,21.3,14.6,['none'],38.3,0.8660254037844387,-0.4999999999999998,0.9033558023246845,-0.4288919379124835,2024,71907,20060,-0.8693871474150617,0.4941315491946468,0.9937354521187343,0.11175800285605819,51847,14.401944444444444
2024-04-27,46.3,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132,2024,2024-04-27,63.5,3.0,23.9,0.0,255.0,3.3,0.0,10.0,10.3,16.5,1015.0,68.4,181.7,-0.2,0.8,37.2,8.8,0.0,22.1,16.5,['none'],39.2,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132,2024,71998,19951,-0.8660981166764038,0.49987403642276373,0.9928183694792776,0.11963145583210438,52047,14.4575
2024-04-28,39.7,0.8660254037844387,-0.4999999999999998,0.8880573226294932,-0.45973273945210397,2024,2024-04-28,60.0,5.5,35.2,0.0,218.9,6.7,0.0,7.0,13.7,19.4,1017.6,72.0,166.0,3.3,0.0,57.6,12.6,0.0,18.9,19.4,['none'],42.4,0.8660254037844387,-0.4999999999999998,0.8880573226294932,-0.45973273945210397,2024,72089,19843,-0.8627711561383606,0.5055946322259331,0.9918481750251892,0.12742526319063172,52246,14.512777777777778
2024-04-29,46.0,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995,2024,2024-04-29,56.9,7.2,24.6,0.0,277.7,9.5,0.0,9.0,16.5,23.1,1022.0,72.0,165.9,7.2,0.0,56.5,16.2,0.0,24.0,23.1,['none'],41.1,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995,2024,72179,19736,-0.859443591511414,0.5112305869272317,0.990826628920362,0.13513915577030725,52443,14.5675
2024-04-30,48.3,0.8660254037844387,-0.4999999999999998,0.8717063187093218,-0.4900286664290592,2024,2024-04-30,54.3,6.9,21.4,0.0,272.5,10.3,0.0,9.0,16.9,23.3,1022.5,64.8,174.5,10.3,0.0,30.2,16.9,0.0,23.8,23.3,['none'],43.4,0.8660254037844387,-0.4999999999999998,0.8717063187093218,-0.4900286664290592,2024,72269,19630,-0.8560792111814574,0.5168446422116938,0.9897554759014904,0.1427728893138132,52639,14.621944444444445
2025-04-01,2.0,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289,2025,2025-04-01,83.8,2.3,24.8,1.546,63.5,3.7,4.17,2.0,4.8,5.6,1022.7,54.5,18.9,-1.1,0.0,92.5,1.1,0.0,5.3,2.6,['rain'],13.5,0.8660254037844387,-0.4999999999999998,0.9999907397361901,0.004303538296244289,2025,69591,23103,-0.9399162711630378,0.34140504273219335,0.9940325634980643,-0.10908374171005839,46488,12.913333333333334
2025-04-02,5.9,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,2025,2025-04-02,77.8,3.3,20.1,0.0,96.2,4.4,0.0,3.0,7.0,11.3,1022.4,54.0,15.8,0.9,0.0,74.8,4.7,0.0,8.3,11.3,['none'],15.3,0.8660254037844387,-0.4999999999999998,0.9999166586547379,-0.01291029607500882,2025,69683,22975,-0.9376111059620663,0.34768579777809566,0.995004881883726,-0.09982627423455408,46708,12.974444444444444
2025-04-03,42.5,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,2025,2025-04-03,57.6,0.7,23.2,0.0,232.3,3.8,0.0,7.0,9.0,14.6,1023.5,57.6,27.2,0.6,0.0,4.7,7.5,0.0,20.0,14.6,['none'],36.6,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,2025,69775,22848,-0.9352639717216651,0.3539509898268636,0.9958843986159703,-0.09063258019777999,46927,13.035277777777777
2025-04-04,42.2,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,2025,2025-04-04,61.7,2.4,10.9,0.0,242.1,2.6,0.0,7.0,10.0,17.3,1020.6,39.6,4.8,-0.2,0.0,8.8,9.0,0.0,20.9,17.3,['none'],37.9,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,2025,69867,22722,-0.9328749735034843,0.3602003384380331,0.9966730443630513,-0.0815036357476607,47145,13.095833333333333
2025-04-05,25.5,0.8660254037844387,-0.4999999999999998,0.9979171608653922,-0.06450844944931623,2025,2025-04-05,66.0,-0.6,28.8,0.023,187.7,0.0,4.17,8.0,5.5,9.3,1012.5,54.3,352.9,-5.9,0.0,69.8,2.1,0.0,16.2,6.7,"['rain', 'snow']",32.0,0.8660254037844387,-0.4999999999999998,0.9979171608653922,-0.06450844944931623,2025,69959,22595,-0.9304442182430747,0.36643356388032133,0.9973832699521902,-0.07229531671883435,47364,13.156666666666666
2025-04-06,8.2,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,2025,2025-04-06,57.7,-8.9,29.3,0.076,82.2,-2.9,4.17,4.0,-1.6,0.3,1020.3,56.9,352.0,-9.4,0.0,90.6,-7.5,0.0,7.1,-5.1,['snow'],26.4,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,2025,70051,22470,-0.9279718147451027,0.3726503871441445,0.9979992358914197,-0.06322598484913067,47581,13.216944444444444
2025-04-07,16.5,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,2025,2025-04-07,71.2,-4.1,17.9,0.422,80.4,-1.9,54.17,4.0,0.6,3.1,1022.5,44.9,347.6,-6.3,0.1,94.5,-3.3,0.3,7.0,-0.2,"['rain', 'snow']",26.3,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,2025,70143,22344,-0.925457873678479,0.3788505299541079,0.9985366703262117,-0.05407881298477542,47799,13.2775
2025-04-08,28.9,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,2025,2025-04-08,69.0,-2.1,22.6,0.377,130.6,-0.2,37.5,6.0,3.6,7.3,1024.4,46.8,339.7,-3.9,0.0,72.1,0.6,0.1,11.4,4.1,"['rain', 'snow']",29.1,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,2025,70235,22219,-0.9229025075714055,0.3850337147814616,0.9989869982001386,-0.044999749189037305,48016,13.337777777777777
2025-04-09,43.4,0.8660254037844387,-0.4999999999999998,0.9911140639934547,-0.1330147065341959,2025,2025-04-09,54.8,-5.4,15.5,0.0,261.5,-3.3,0.0,8.0,3.8,10.4,1021.6,32.4,322.7,-7.1,0.0,48.8,1.3,0.0,22.7,10.4,['none'],41.7,0.8660254037844387,-0.4999999999999998,0.9911140639934547,-0.1330147065341959,2025,70327,22095,-0.9203058308063379,0.39119966485652347,0.9993521629879409,-0.0359896420004983,48232,13.397777777777778
2025-04-10,40.8,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,2025,2025-04-10,53.9,-4.7,25.7,1.122,238.4,0.5,20.83,8.0,4.2,6.3,1020.0,55.4,340.9,-5.0,0.0,84.9,0.4,0.0,20.7,2.7,"['rain', 'snow']",39.7,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,2025,70419,21971,-0.917667959614866,0.3973481041810676,0.9996360650779827,-0.026976608300656554,48448,13.457777777777778
2025-04-11,30.9,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924,2025,2025-04-11,69.3,1.0,25.5,0.025,214.3,2.7,8.33,8.0,6.2,9.9,1015.1,54.0,325.4,-2.2,0.0,88.7,2.8,0.0,18.5,7.2,['rain'],24.9,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924,2025,70511,21847,-0.9149890120725114,0.4034787575406785,0.9998386813846587,-0.017961380987744358,48664,13.517777777777777
2025-04-12,23.6,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005,2025,2025-04-12,70.8,3.7,15.7,0.0,167.4,5.6,0.0,6.0,9.0,14.4,1016.8,40.9,334.5,3.6,0.0,70.8,7.8,0.0,14.3,14.4,['none'],28.1,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005,2025,70603,21724,-0.9122691080934406,0.4095913505170712,0.9999593423115644,-0.009017412257603566,48879,13.5775
2025-04-13,36.0,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506,2025,2025-04-13,61.2,3.7,32.0,0.0,183.5,4.8,0.0,8.0,11.4,16.9,1011.7,62.1,178.5,0.6,0.0,62.4,10.1,0.0,15.7,16.9,['none'],39.0,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506,2025,70695,21602,-0.9095083694251006,0.41568560950037087,0.9999999894230063,-0.00014544410381985535,49093,13.636944444444444
2025-04-14,40.0,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,2025,2025-04-14,63.5,6.5,18.3,0.0,227.6,8.0,0.0,7.0,13.5,18.5,1011.9,43.2,150.6,6.1,0.0,64.7,13.2,0.0,19.7,18.5,['none'],39.3,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,2025,70787,21481,-0.9067069196427654,0.4217612617013656,0.9999625550315927,0.008653816192229427,49306,13.696111111111112
2025-04-15,14.7,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985,2025,2025-04-15,80.1,8.8,29.6,0.306,85.0,10.4,37.5,5.0,12.1,13.9,1008.8,61.2,136.6,10.4,0.0,97.9,12.1,0.0,7.3,13.9,['rain'],24.2,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985,2025,70879,21360,-0.9038648841440075,0.42781803516371303,0.9998476951563913,0.0174524064372836,49519,13.755277777777778
2025-04-16,44.7,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,2025,2025-04-16,62.5,9.4,27.6,0.0,260.6,12.1,0.0,8.0,17.1,22.2,1011.0,72.0,174.1,12.1,0.0,42.1,17.1,0.0,22.6,22.2,['none'],36.5,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,2025,70971,21240,-0.9009823901430833,0.43385565877611504,0.9996573249755573,0.02617694830787314,49731,13.814166666666667
2025-04-17,37.0,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,2025,2025-04-17,48.4,7.6,30.0,0.101,194.4,15.2,12.5,7.0,19.1,23.7,1011.3,63.1,161.1,15.2,0.0,77.6,19.1,0.0,16.9,23.7,['rain'],37.7,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,2025,71063,21121,-0.8980595666652396,0.43987386228445324,0.9993933623394756,0.034826818858424924,49942,13.872777777777777
2025-04-18,11.7,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034,2025,2025-04-18,83.7,10.4,26.0,8.057,79.3,9.1,58.33,3.0,13.1,16.0,1010.1,57.6,154.4,6.6,0.0,92.1,12.7,0.0,7.0,16.0,['rain'],23.0,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034,2025,71155,21002,-0.8950965445409385,0.4458723763038834,0.9990545551976355,0.043474081230712946,50153,13.93138888888889
2025-04-19,39.5,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735,2025,2025-04-19,74.0,6.0,21.5,0.008,192.9,6.3,4.17,8.0,10.8,15.6,1012.4,43.2,196.8,3.5,0.0,55.8,9.6,0.0,16.7,15.6,['rain'],36.0,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735,2025,71246,20884,-0.8921263135681268,0.4517860562692749,0.9986447164169264,0.05204546447632698,50362,13.989444444444445
